Date,Open
2014-01-14,9.366667
2012-04-20,2.209333
2014-01-17,11.346
2015-01-21,12.636667
2010-10-25,1.396
2015-07-28,17.049999
2015-02-06,14.8
2020-11-17,153.389999
2014-03-25,14.942667
2010-09-23,1.326
2020-09-21,151.043335
2022-03-03,292.92334
2016-07-29,15.38
2017-08-22,22.742001
2015-05-19,16.562
2016-03-16,14.533333
2022-08-15,301.786682
2015-12-14,14.500667
2012-12-28,2.225333
2018-12-10,24.0
2011-04-15,1.71
2011-09-16,1.652
2011-01-14,1.743333
2017-09-20,24.866667
2013-04-18,3.065333
2017-12-18,22.993334
2021-06-11,203.410004
2012-11-23,2.173333
2011-01-18,1.698667
2021-12-17,304.92334
2020-07-29,100.066666
2021-05-27,206.746674
2020-01-09,33.139999
2019-02-22,19.632668
2021-08-02,233.333328
2018-03-12,21.907333
2013-09-19,11.386667
2011-05-16,1.866
2015-01-29,13.404667
2020-04-23,48.506668
2011-05-09,1.8
2012-08-22,1.934
2010-07-07,1.093333
2018-01-05,21.108
2019-07-08,15.416
2017-10-23,23.325333
2020-06-02,59.646667
2011-08-04,1.767333
2017-08-24,23.501333
2014-08-26,17.665333
2010-10-27,1.416667
2021-09-07,246.666672
2013-07-08,8.091333
2013-09-25,12.237333
2014-11-20,16.530001
2015-07-20,18.333332
2019-07-15,16.533333
2017-06-22,25.199333
2011-08-30,1.633333
2012-04-04,2.351333
2015-11-27,15.404
2020-12-15,214.426666
2021-03-02,239.426666
2022-01-06,359.0
2017-07-05,23.146667
2015-01-12,13.536667
2016-09-14,13.05
2022-05-11,265.0
2022-05-09,278.816681
2015-09-14,16.74
2022-09-12,300.720001
2014-01-10,9.897333
2021-09-23,251.666672
2016-05-17,13.936667
2011-08-17,1.759333
2012-09-17,2.156667
2012-08-08,1.993333
2019-04-29,15.724
2017-07-28,22.459333
2020-07-28,100.26667
2018-07-06,20.33
2017-12-27,21.066668
2019-08-08,15.63
2017-08-16,24.200001
2014-04-09,14.450667
2014-02-13,12.889333
2017-05-22,20.853333
2011-07-06,1.942667
2018-12-21,21.16
2019-03-13,18.926666
2022-01-10,333.333344
2021-02-12,267.08667
2010-07-23,1.412667
2020-01-06,29.364668
2019-02-19,20.437332
2015-07-15,17.782667
2020-08-07,99.96933
2020-01-29,38.379333
2016-02-29,12.826667
2020-08-28,153.007996
2016-11-22,12.389333
2019-04-08,18.512667
2018-05-14,20.221333
2020-09-25,131.156662
2014-06-02,13.822
2016-01-15,13.264667
2010-08-03,1.4
2017-05-11,21.559999
2022-07-15,240.0
2010-12-13,2.109333
2013-08-23,10.466667
2016-01-22,13.653333
2021-08-11,237.570007
2017-03-29,18.556
2012-11-12,2.019333
2016-03-07,13.178667
2017-11-10,20.166668
2022-01-14,339.959991
2020-08-20,124.045334
2022-08-01,301.276672
2017-02-28,16.279333
2020-11-23,167.833328
2017-03-06,16.527332
2011-01-25,1.643333
2022-08-11,296.513336
2020-03-06,46.0
2011-10-26,1.879333
2011-11-02,1.933333
2021-03-10,233.433334
2014-02-10,12.622667
2010-08-18,1.306
2017-01-25,17.153999
2015-10-22,14.104
2021-10-13,270.156677
2019-10-07,15.32
2012-06-18,1.996
2010-12-30,1.846667
2014-12-03,15.083333
2016-07-27,15.289333
2021-05-17,191.850006
2020-01-10,32.119331
2012-06-14,2.012
2021-12-06,333.83667
2020-06-12,65.333336
2011-05-05,1.813333
2012-08-14,2.05
2017-07-24,22.016001
2017-01-23,16.389999
2015-11-20,14.899333
2011-08-23,1.462
2016-09-29,13.706667
2011-11-23,2.117333
2020-05-06,51.766666
2021-11-03,392.443329
2012-05-15,2.017333
2016-08-15,15.068
2021-04-28,232.136673
2016-09-13,13.137333
2018-09-11,18.631332
2013-01-29,2.54
2015-04-10,13.99
2022-04-20,343.333344
2012-10-12,1.888
2014-12-09,13.956
2010-10-06,1.404
2021-09-29,259.933319
2017-08-18,23.527332
2018-01-22,23.293333
2015-05-18,16.466667
2012-01-13,1.893333
2015-07-07,18.333332
2022-08-02,294.003326
2019-11-11,22.93
2015-07-14,17.473333
2014-05-02,13.906667
2011-04-27,1.795333
2015-01-30,13.597333
2016-04-13,16.567333
2014-08-18,17.549999
2016-03-03,12.552
2015-02-23,14.377333
2014-01-07,9.841333
2016-02-04,11.38
2010-12-22,2.15
2021-07-29,216.596664
2011-05-20,1.884
2013-06-05,6.244
2011-08-02,1.912667
2022-02-02,309.393341
2020-08-11,93.066666
2010-10-26,1.386667
2020-04-29,52.678001
2020-11-18,149.449997
2014-04-10,14.454667
2015-08-31,16.374666
2017-11-17,21.711332
2018-08-22,21.391333
2022-02-25,269.743347
2013-10-28,11.345333
2021-01-21,285.0
2017-06-29,24.707333
2015-09-22,17.268667
2022-01-31,290.90332
2011-11-16,2.232
2021-10-21,285.333344
2011-05-24,1.801333
2016-08-10,15.216
2018-03-15,21.958668
2015-02-04,14.552667
2015-11-02,13.928
2021-08-19,226.070007
2016-11-17,12.232667
2015-04-23,14.551333
2012-02-01,1.938
2016-10-14,13.377333
2017-03-27,17.373333
2017-09-22,24.432667
2021-09-30,260.333344
2010-11-22,2.104667
2016-07-25,14.818
2012-11-16,2.076667
2010-10-05,1.41
2016-02-19,10.910667
2018-12-04,23.736668
2017-08-07,23.823334
2011-06-23,1.813333
2011-11-25,2.103333
2018-05-04,18.866667
2018-03-07,21.695999
2013-06-13,6.6
2017-06-28,24.445333
2017-09-21,24.993334
2020-05-29,53.916668
2012-04-02,2.488667
2013-06-14,6.666667
2013-05-20,6.074667
2011-01-19,1.684667
2013-07-09,8.309333
2019-11-14,23.073999
2017-12-12,22.030001
2021-12-07,348.066681
2016-05-25,14.527333
2014-06-26,15.811333
2022-07-07,233.919998
2012-07-12,2.086
2013-03-08,2.537333
2018-04-10,19.931334
2020-06-18,66.866669
2016-03-24,14.385333
2019-10-23,16.966667
2011-04-11,1.764667
2015-04-16,13.846667
2022-06-13,223.166672
2019-04-26,16.433332
2011-09-07,1.559333
2010-08-04,1.463333
2022-01-04,396.516663
2018-10-03,20.222
2018-05-23,18.517332
2020-09-18,149.313339
2010-10-20,1.344
2018-05-18,18.976667
2014-10-30,15.876
2017-04-26,20.824667
2019-06-06,13.629333
2012-11-27,2.142
2020-07-02,81.431999
2017-04-05,20.136
2020-10-14,149.926666
2016-04-18,16.815332
2021-08-16,235.023331
2022-06-21,224.603333
2020-02-05,54.883999
2021-12-02,366.353333
2011-12-05,2.235333
2017-07-21,21.964001
2020-04-21,48.674667
2020-04-02,32.068668
2018-12-03,24.0
2015-09-02,16.353333
2017-12-22,21.967333
2017-02-09,17.75
2014-05-06,14.44
2012-06-08,1.924
2020-04-08,36.946667
2011-07-11,1.893333
2015-04-17,13.666
2016-03-10,14.0
2021-11-23,389.170013
2011-08-05,1.666
2019-03-21,18.173332
2014-11-05,16.066668
2014-10-20,15.114667
2017-01-30,16.835333
2016-10-21,13.24
2019-04-01,18.841333
2022-03-14,260.203339
2021-08-06,237.300003
2013-05-21,5.9
2011-08-31,1.653333
2019-04-04,17.459333
2017-05-09,20.625334
2018-09-27,20.860001
2014-08-21,17.101334
2018-02-27,23.75
2020-08-13,107.400002
2017-03-02,16.647333
2015-06-11,16.884001
2020-05-11,52.700668
2012-03-16,2.326667
2016-01-19,13.914
2022-04-18,329.676666
2014-11-11,16.17
2013-11-04,11.0
2020-07-27,95.666664
2010-12-28,1.723333
2018-11-02,22.916
2012-12-13,2.350667
2016-02-02,12.828
2018-07-10,21.637333
2014-09-19,17.199333
2019-04-15,17.908667
2014-10-09,17.483334
2021-10-19,292.51001
2015-04-14,13.904667
2020-10-15,150.103333
2012-02-09,2.133333
2014-11-24,16.346666
2016-06-03,14.666667
2019-08-13,15.254
2018-07-17,20.587334
2022-05-25,207.949997
2021-07-02,226.32666
2021-02-01,271.429993
2013-11-29,8.651333
2022-05-20,237.996674
2014-12-26,14.767333
2012-07-06,2.066
2011-02-14,1.576
2011-11-15,2.194667
2016-04-25,16.867332
2017-11-21,20.724001
2012-07-05,2.054
2012-10-31,1.846667
2019-09-11,15.825333
2018-03-19,21.1
2020-07-24,94.400665
2022-03-21,304.993347
2018-04-12,20.154667
2018-03-21,20.683332
2018-05-03,18.586
2015-03-13,12.596667
2013-04-01,2.824
2016-11-25,12.909333
2011-08-15,1.774667
2014-07-24,14.883333
2020-04-15,49.466667
2015-10-20,15.181333
2021-11-24,360.130005
2010-10-12,1.346667
2020-12-22,216.0
2021-04-19,239.866669
2016-03-01,12.95
2015-09-17,17.597334
2016-09-21,13.758
2021-02-11,270.813324
2012-11-30,2.242
2016-03-23,15.491333
2011-05-25,1.793333
2020-05-08,52.917999
2021-02-08,289.890015
2014-06-20,15.234667
2019-08-22,14.853333
2017-09-19,25.333332
2016-05-06,14.058
2022-01-05,382.216675
2020-05-28,54.234001
2016-06-29,13.675333
2015-08-06,16.636
2020-09-09,118.866669
2022-02-09,311.666656
2017-10-19,23.704
2011-10-06,1.691333
2013-06-20,6.976667
2010-12-02,2.267333
2021-09-13,246.736664
2011-03-11,1.59
2019-12-31,27.0
2018-09-10,18.217333
2019-03-29,18.58
2011-07-28,1.84
2011-12-09,2.036
2014-09-04,18.934
2011-10-21,1.826667
2016-09-02,13.488667
2012-05-16,1.972
2011-07-05,1.934667
2022-01-18,342.203339
2021-06-25,229.860001
2016-03-29,15.326
2015-06-05,16.4
2013-07-29,8.621333
2021-03-11,233.133331
2017-01-09,15.264667
2021-11-02,386.453339
2019-12-19,26.488001
2016-09-20,13.79
2020-05-13,54.722
2014-04-21,13.138667
2013-05-15,5.453333
2018-12-13,24.676666
2021-09-15,248.333328
2017-10-20,23.512667
2013-04-30,3.733333
2017-02-22,18.687332
2018-02-15,21.633333
2014-12-11,14.035333
2021-01-05,241.220001
2013-12-03,8.845333
2014-09-30,16.461332
2013-08-30,11.091333
2019-03-19,17.833332
2014-02-26,17.238667
2022-09-09,291.670013
2019-06-12,14.863333
2011-10-25,1.882
2021-07-22,218.813339
2015-11-17,14.346667
2013-05-14,6.281333
2019-05-10,15.983333
2013-10-21,12.218667
2019-03-01,20.462667
2019-10-29,21.332666
2015-02-25,13.662667
2014-05-13,12.250667
2010-11-18,2.044667
2020-04-20,48.846668
2011-09-14,1.616667
2011-10-03,1.663333
2011-12-06,2.28
2016-03-08,13.566667
2014-05-12,12.258
2014-01-13,9.718667
2015-03-18,12.997333
2012-04-16,2.227333
2013-05-22,5.758
2013-12-06,9.434
2019-09-10,15.386667
2012-04-23,2.190667
2013-11-19,7.962
2014-09-22,17.0
2015-12-15,14.788
2014-08-08,16.743999
2015-06-09,17.026667
2018-04-27,19.024668
2016-12-09,12.724667
2016-08-30,14.407333
2013-09-20,11.926667
2015-11-10,14.898667
2020-08-10,96.533333
2016-06-09,15.665333
2013-11-11,9.4
2012-07-30,1.967333
2016-01-08,14.524
2020-07-20,101.267334
2010-09-28,1.402667
2015-12-22,15.666
2015-03-12,12.916667
2015-10-30,14.026667
2016-05-18,13.943333
2019-07-05,15.638
2021-01-14,281.130005
2019-02-01,20.361334
2022-01-21,332.113342
2020-04-14,46.598
2014-03-14,15.686
2012-02-21,2.324667
2022-03-30,363.723328
2021-10-18,283.929993
2013-04-02,2.906667
2021-09-22,247.843338
2018-10-04,19.596666
2012-05-17,1.953333
2014-01-22,11.854
2011-12-08,2.056
2012-07-31,1.836
2010-10-08,1.362
2017-05-08,20.726667
2012-02-24,2.282
2021-07-19,209.963333
2014-11-12,16.648001
2016-04-14,16.866667
2012-07-27,1.914
2015-03-10,12.564
2012-04-05,2.34
2011-04-14,1.658
2011-01-26,1.647333
2019-02-20,20.294001
2013-12-30,10.074667
2014-07-09,14.751333
2016-03-09,13.634667
2019-03-20,17.979334
2017-02-17,17.719999
2015-05-13,16.507334
2016-06-01,14.765333
2021-03-15,231.363327
2021-03-25,204.333328
2021-08-31,244.333328
2019-06-03,12.367333
2015-10-16,14.869333
2021-02-03,292.339996
2015-08-05,17.572001
2017-04-25,20.533333
2012-09-21,2.073333
2013-08-22,9.948
2019-01-16,22.985332
2017-06-05,22.566668
2017-10-17,23.393999
2014-03-18,15.796667
2019-09-26,15.377333
2018-05-17,19.059999
2012-09-10,1.946667
2012-04-11,2.216
2011-03-29,1.553333
2017-03-15,17.133333
2022-05-04,301.313324
2022-07-26,266.513336
2022-08-22,291.91333
2017-02-10,17.986
2011-06-09,1.828667
2021-07-09,217.726669
2015-07-10,17.481333
2018-08-09,24.370001
2019-12-26,28.527332
2016-12-05,12.167333
2013-08-28,11.270667
2015-02-05,14.658667
2017-03-22,16.770666
2019-09-06,15.146667
2021-03-03,229.330002
2022-07-01,227.0
2021-02-23,220.710007
2021-05-28,209.5
2013-05-28,6.77
2021-02-19,265.0
2022-07-06,230.779999
2015-07-09,17.271999
2014-04-08,14.003333
2017-11-20,20.919333
2016-08-04,15.046
2018-08-07,22.922667
2019-03-22,18.172001
2021-03-29,205.213333
2015-10-07,15.775333
2013-02-21,2.432667
2019-01-17,23.080667
2015-06-10,16.793333
2018-02-26,23.566668
2014-02-28,16.643333
2018-01-26,22.766666
2021-01-15,284.0
2018-09-04,19.796
2011-04-13,1.675333
2021-04-13,237.566666
2019-09-27,16.146667
2016-07-20,15.098
2017-03-14,16.407333
2014-07-18,14.396667
2016-04-11,16.733334
2013-05-29,7.57
2021-06-18,204.456665
2013-08-07,9.459333
2020-05-27,54.723999
2016-06-30,14.198
2018-06-15,23.589333
2011-06-01,2.0
2011-09-06,1.5
2010-07-27,1.394
2014-09-18,17.557333
2010-11-11,1.906667
2018-01-30,23.009333
2018-01-11,22.349333
2020-07-21,109.328667
2013-01-28,2.457333
2015-07-06,18.591999
2019-01-14,22.825333
2012-04-25,2.138
2022-03-02,290.709991
2014-06-10,13.628667
2014-07-17,14.410667
2018-08-16,22.660667
2016-04-06,16.931334
2022-05-27,241.083328
2011-04-25,1.78
2015-06-23,17.354668
2012-01-09,1.8
2015-09-11,16.509333
2019-07-12,15.983333
2014-10-31,16.167334
2013-06-11,6.545333
2019-07-11,15.876
2018-12-14,25.0
2022-08-24,297.563324
2016-12-27,14.325333
2013-07-24,8.298
2017-01-03,14.324
2015-08-27,15.4
2018-08-21,20.707333
2020-07-06,85.112663
2011-06-08,1.896
2020-07-15,102.866669
2019-04-23,17.343332
2011-05-26,1.921333
2017-12-28,20.783333
2019-06-25,14.959333
2018-04-04,16.851999
2018-05-25,18.508667
2016-04-21,16.599333
2016-03-15,14.284667
2012-10-19,1.855333
2014-08-28,17.459333
2020-06-23,66.592003
2021-08-03,239.666672
2012-06-26,2.136667
2021-02-10,281.213318
2021-05-21,198.703339
2021-08-20,227.616669
2013-08-26,11.01
2012-12-24,2.242667
2014-01-31,11.923333
2017-07-10,20.860001
2019-06-11,14.609333
2016-11-18,12.71
2017-06-20,25.111334
2019-10-25,19.848
2021-06-16,199.179993
2011-03-10,1.629333
2022-06-14,218.286667
2015-09-04,16.059334
2021-12-22,321.886658
2013-11-26,7.958667
2013-07-10,8.212667
2016-11-14,12.533333
2012-07-16,2.288
2011-08-25,1.591333
2011-11-30,2.166667
2012-12-11,2.306667
2022-07-11,252.103333
2022-07-18,244.936661
2016-08-24,15.136667
2018-01-04,20.858
2012-07-13,2.198
2018-10-18,17.952667
2014-02-24,13.917333
2015-03-09,12.959333
2019-11-27,22.074667
2014-04-15,13.272667
2011-01-28,1.658667
2022-04-28,299.993347
2012-10-26,1.835333
2021-01-12,277.0
2010-09-01,1.308
2019-06-07,13.666667
2020-06-03,59.208
2016-11-28,13.032
2015-09-23,17.463333
2012-07-25,1.994667
2015-03-24,13.438667
2014-07-14,14.666
2012-01-27,1.9
2018-01-02,20.799999
2021-02-09,285.040009
2022-02-16,304.683319
2010-12-07,2.032667
2020-03-24,31.82
2014-05-21,13.078667
2011-09-19,1.663333
2017-03-09,16.508667
2018-05-29,18.567333
2011-11-10,2.062667
2017-05-18,20.466667
2018-10-26,20.549999
2016-07-06,14.0
2011-12-14,1.966667
2017-08-10,24.106667
2019-04-16,17.716667
2014-01-02,9.986667
2014-12-31,14.872667
2022-02-22,278.043335
2022-03-01,289.893341
2016-02-10,10.033333
2011-08-01,1.911333
2018-07-03,22.116667
2014-09-29,16.266666
2017-07-26,22.690666
2021-09-01,244.693329
2014-09-15,18.291332
2014-04-11,13.374
2011-02-15,1.534
2020-08-19,124.333336
2015-03-20,13.163333
2022-05-23,218.339996
2015-02-26,13.6
2020-07-09,93.132668
2014-02-18,13.682667
2014-02-11,13.264667
2011-02-02,1.610667
2019-03-27,17.916668
2020-11-27,193.720001
2021-02-05,281.666656
2018-08-01,19.865999
2013-08-20,9.91
2021-06-03,200.600006
2016-10-28,13.6
2022-08-05,302.670013
2018-04-25,18.9
2021-03-17,218.956665
2017-10-30,21.278667
2015-12-18,15.526
2012-09-24,1.967333
2015-07-22,17.417999
2021-01-20,286.246674
2019-03-14,19.496668
2013-06-03,6.508
2016-05-12,14.096
2017-05-03,21.177999
2019-11-01,21.087999
2013-09-11,11.094
2019-03-04,19.874666
2013-10-14,11.666667
2014-07-07,15.166667
2012-06-11,2.020667
2013-05-10,4.643333
2019-08-16,14.444
2013-05-31,7.084
2014-06-09,13.863333
2011-07-18,1.822667
2019-01-08,22.797333
2014-10-08,17.34
2021-12-10,336.25
2011-07-25,1.934
2011-07-08,1.992667
2018-02-22,22.368668
2018-03-22,20.926001
2021-09-02,244.833328
2017-10-27,21.316668
2020-03-23,28.906668
2020-12-02,185.479996
2016-07-11,14.664
2018-07-13,21.038668
2018-02-14,21.389334
2017-06-23,25.496668
2014-11-06,15.632667
2013-02-22,2.381333
2015-12-28,15.432667
2021-01-06,252.830002
2012-11-19,2.138
2016-11-07,12.906
2015-07-01,18.073999
2015-11-25,14.756
2020-05-01,50.333332
2012-01-04,1.880667
2017-08-03,23.021999
2020-10-06,141.263336
2015-09-15,16.85
2021-12-30,353.776672
2019-11-18,23.528
2012-05-21,1.838667
2015-01-23,13.352667
2016-04-01,16.322001
2021-10-12,266.976654
2016-06-22,13.298
2012-09-25,1.908
2019-02-05,20.832666
2020-12-04,197.003326
2018-07-19,21.088667
2021-05-07,221.933334
2012-05-08,2.166667
2011-01-05,1.765333
2017-01-24,16.666668
2018-09-26,20.127333
2017-02-21,18.363333
2016-06-07,14.816
2015-12-08,15.168
2013-07-05,7.888
2018-05-07,19.833332
2021-11-18,368.850006
2011-02-09,1.608667
2013-05-03,3.764667
2021-11-11,367.589996
